question,answer,comment,instruction
後手,"ごて","White; gote, giving the initiative to the opponent",Guess the shogi term
荒技,"あらわざ","wild, fierce technique",Guess the shogi term
猛攻,"もうこう","wild, furious attack",Guess the shogi term
乱戦,"らんせん","wild, rough game",Guess the shogi term
意志,"いし","will",Guess the shogi term
意地,"いじ","will-power, perseverance",Guess the shogi term
勝つ,"かつ","win",Guess the shogi term
風車,"カザグルマ,かざぐるま,ふうしゃ","Windmill",Guess the shogi term
勝着,"しょうちゃく","winning move",Guess the shogi term
勝率,"しょうりつ","winning percentage",Guess the shogi term
連勝,"れんしょう","winning streak",Guess the shogi term
払う,"はらう","wipe off",Guess the shogi term
勝勢,"しょうせい","won position",Guess the shogi term
働く,"はたらく","work, be active, be activated",Guess the shogi term
作品,"さくひん","work, product, creation",Guess the shogi term
創作,"そうさく","work, product, creation",Guess the shogi term
若手,"わかて","young player",Guess the shogi term
地帯,"ちたい","zone, region",Guess the shogi term
名人戦,"めいじんせん","(1937)",Guess the shogi term
強いる,"しいる","(en)force, press for",Guess the shogi term
一段落,"いちだんらく,ひとだんらく","a pause",Guess the shogi term
見切る,"みきる","abandon",Guess the shogi term
空中戦,"くうちゅうせん","Aereal Fight",Guess the shogi term
目指す,"めざす","aim at",Guess the shogi term
手応え,"てごたえ","answer, resistance",Guess the shogi term
圧する,"あっする","apply pressure, oppress, overwhelm",Guess the shogi term
寄せる,"よせる","approach the king",Guess the shogi term
近づく,"ちかづく","approach, come closer",Guess the shogi term
攻める,"せめる","attack",Guess the shogi term
達する,"たっする","attain, realize; be experienced",Guess the shogi term
避ける,"さける,よける","avoid, evade
prevent, avoid, dodge",Guess the shogi term
殊勲賞,"しゅくんしょう","Award for Best Performance",Guess the shogi term
敢闘賞,"かんとうしょう","Award for Fighting Spirit",Guess the shogi term
技能賞,"ぎのうしょう","Award for Technique",Guess the shogi term
基本形,"きほんがた,きほんけい","basic position",Guess the shogi term
遅れる,"おくれる","be (too) late, be slow",Guess the shogi term
受かる,"うかる","be able to defend",Guess the shogi term
分かる,"わかる","be clear; understand",Guess the shogi term
窮する,"きゅうする","be cornered; suffer",Guess the shogi term
欲張る,"よくばる","be covetous, be greedy",Guess the shogi term
乱れる,"みだれる","be disorganized, be torn apart",Guess the shogi term
浴びる,"あびる","be flooded with",Guess the shogi term
慌てる,"あわてる","be nervous, panic, hurry",Guess the shogi term
威張る,"いばる,えばる","be proud, swagger",Guess the shogi term
収まる,"おさまる","be satisfied",Guess the shogi term
治まる,"おさまる","become settled, fixed",Guess the shogi term
薄れる,"うすれる","become thin, become weaker",Guess the shogi term
始める,"はじめる","begin",Guess the shogi term
初心者,"しょしんしゃ","beginner",Guess the shogi term
初級者,"しょきゅうしゃ","beginning kyu player",Guess the shogi term
大きい,"おおきい","big",Guess the shogi term
封じる,"ふうじる,ほうじる","block, seal off",Guess the shogi term
止める,"とどめる,とめる,やめる","block, shut off, stop
stop, block",Guess the shogi term
舟囲い,"ふながこい","Boat Castle",Guess the shogi term
下ろす,"おろす","bring, pull down",Guess the shogi term
構える,"かまえる","build up",Guess the shogi term
挑戦者,"ちょうせんしゃ","challenger",Guess the shogi term
明るい,"あかるい","clear",Guess the shogi term
観戦記,"かんせんき","commentary of other's game",Guess the shogi term
比する,"ひする","compare",Guess the shogi term
制する,"せいする","control, keep under control",Guess the shogi term
正しい,"ただしい","correct, right",Guess the shogi term
対応策,"たいおうさく","counter-measures",Guess the shogi term
手作り,"てづくり","creating moves",Guess the shogi term
有段者,"ゆうだんしゃ","dan player",Guess the shogi term
綱渡り,"つなわたり","danger, tightrope walking",Guess the shogi term
決する,"けっする","decide, judge, settle",Guess the shogi term
負かす,"まかす","defeat (v)",Guess the shogi term
受ける,"ウケる,うける","defend; parry",Guess the shogi term
鬼殺し,"おにころし,おにごろし","Demon Killer",Guess the shogi term
破壊力,"はかいりょく","destructive power",Guess the shogi term
異なる,"ことなる","differ from; be wrong",Guess the shogi term
難しい,"むずかしい,むつかしい","difficult",Guess the shogi term
見出す,"みいだす,みだす","discover, find out",Guess the shogi term
結果論,"けっかろん","discussion about results; post-mortem",Guess the shogi term
紛れる,"まぎれる","distract, mislead, confuse",Guess the shogi term
頑張る,"がんばる","do one's best, persist, do not resign (against all the odds)",Guess the shogi term
千日手,"せんにちて","draw by repetition of moves",Guess the shogi term
退ける,"しりぞける,どける,のける","drive away",Guess the shogi term
小ビン,"こびん","ears (lit. side locks)",Guess the shogi term
容易い,"たやすい","easy",Guess the shogi term
効き目,"ききめ","effectivity, acting on",Guess the shogi term
心強い,"こころづよい","encouraging",Guess the shogi term
楽しむ,"たのしむ","enjoy",Guess the shogi term
陥れる,"おとしいれる","ensnare, fall into a trap",Guess the shogi term
免れる,"まぬかれる,まぬがれる","escape from, avoid",Guess the shogi term
逃げ道,"にげみち","escape route",Guess the shogi term
脱する,"だっする","escape, break free",Guess the shogi term
逃れる,"のがれる","escape
run away, escape",Guess the shogi term
換わり,"かわり","exchange (n)",Guess the shogi term
代える,"かえる","exchange, substitute
exchange; change; substitute",Guess the shogi term
替える,"かえる","exchange; change; substitute",Guess the shogi term
飛切り,"とびきり","exchanging the rook for a minor piece",Guess the shogi term
恐れる,"おそれる","fear",Guess the shogi term
怖がる,"こわがる","fear",Guess the shogi term
感じる,"かんじる","feel, sense, have the impression that",Guess the shogi term
気合い,"きあい","feeling, temper",Guess the shogi term
済ます,"すます","finish up, settle; make do",Guess the shogi term
利かす,"きかす","force, effectuate",Guess the shogi term
利かし,"きかし","forcing move",Guess the shogi term
陣立て,"じんだて","formation, position",Guess the shogi term
喫する,"きっする","get blows, have to swallow",Guess the shogi term
察する,"さっする","guess, sense",Guess the shogi term
忙しい,"いそがしい,せわしい","hasty",Guess the shogi term
援ける,"たすける","help, support, save",Guess the shogi term
助ける,"たすける","help, support, save",Guess the shogi term
理想型,"りそうがた,りそうけい","ideal shape",Guess the shogi term
持将棋,"じしょうぎ","impasse",Guess the shogi term
不可能,"ふかのう","impossible",Guess the shogi term
主導権,"しゅどうけん","initiative",Guess the shogi term
面白い,"おもしろい","interesting, favorable",Guess the shogi term
調べる,"しらべる","investigate",Guess the shogi term
跳ねる,"はねる","jump (knight)",Guess the shogi term
手遅れ,"ておくれ","lagging a move behind",Guess the shogi term
手放す,"てばなす","let go, drop (also: give away a piece)",Guess the shogi term
負ける,"まける","loss, be defeated",Guess the shogi term
カド番,"カドばん","match point",Guess the shogi term
詰ます,"つます","mate (v)",Guess the shogi term
思い出,"おもいで","memory, remembrance",Guess the shogi term
小刻み,"こきざみ","mincing, choppping into little pieces",Guess the shogi term
うき目,"うきめ","misery, misfortune",Guess the shogi term
逸する,"いっする","miss",Guess the shogi term
見落す,"みおとす","miss, overlook",Guess the shogi term
差し手,"さして","move (n)",Guess the shogi term
指し手,"さして","move (n)",Guess the shogi term
手抜き,"てぬき","move elsewhere",Guess the shogi term
際どい,"きわどい","narrow, close; dangerous, adventurous",Guess the shogi term
要する,"ようする","need, be necessary",Guess the shogi term
見当る,"みあたる","notice, be found",Guess the shogi term
一直線,"いっちょくせん","one straight line",Guess the shogi term
一本道,"いっぽんみち","one straight way",Guess the shogi term
攻め口,"せめくち,せめぐち","opening, clue for the attack",Guess the shogi term
見逃す,"みのがす","overlook, let pass",Guess the shogi term
手落ち,"ておち","oversight",Guess the shogi term
苦しい,"くるしい","painful, hard, strained",Guess the shogi term
出場者,"しゅつじょうしゃ","participant(s)",Guess the shogi term
通じる,"つうじる","pass, be opened",Guess the shogi term
記録係,"きろくがかり","person in charge of the game record",Guess the shogi term
据える,"すえる","place",Guess the shogi term
楽しい,"たのしい","pleasant",Guess the shogi term
感想戦,"かんそうせん","post mortem",Guess the shogi term
備える,"そなえる","prepare against",Guess the shogi term
内弟子,"うちでし","private pupil (living in)",Guess the shogi term
得する,"とくする","profit, gain",Guess the shogi term
咎める,"とがめる","punish (a mistake)",Guess the shogi term
罪する,"つみする","punish",Guess the shogi term
暴れる,"あばれる","rage, rave",Guess the shogi term
振飛車,"ふりびしゃ","Ranging Rook",Guess the shogi term
秒読み,"びょうよみ","reading off the seconds",Guess the shogi term
手拍子,"てびょうし","reflex moves",Guess the shogi term
控える,"ひかえる","refrain from; hold back, wait",Guess the shogi term
悔やむ,"くやむ","regret",Guess the shogi term
反発力,"はんぱつりょく","repulsive force",Guess the shogi term
反する,"はんする","resist, go against",Guess the shogi term
生かす,"いかす","revive (e.g. aji)",Guess the shogi term
活かす,"いかす","revive (e.g. aji)",Guess the shogi term
逃げる,"にげる","run away, escape",Guess the shogi term
捨てる,"すてる","sacrifice",Guess the shogi term
封じ手,"ふうじて","sealed move",Guess the shogi term
求める,"もとめる","seek",Guess the shogi term
尋ねる,"たずねる","seek, ask for",Guess the shogi term
離れる,"はなれる","seperate, get loose",Guess the shogi term
厳しい,"きびしい","severe",Guess the shogi term
激しい,"はげしい","severe, violent",Guess the shogi term
転じる,"てんじる","shift, be transferred, change",Guess the shogi term
持久戦,"じきゅうせん","slow game",Guess the shogi term
小さい,"ちいさい","small",Guess the shogi term
マス目,"マスめ","square",Guess the shogi term
居飛車,"いびしゃ","Static Rook",Guess the shogi term
凝り形,"こりがたち","stiff, inflexible, overconcentrated shape",Guess the shogi term
