Question,Answer,Comment,Instruction,Render as
"put up, hang out, hoist, display, publish, insert, describe, mention [**On**]","掲,ケイ","Kunyomi: かかげる = put up, hang out, hoist, display, publish, insert, describe, mention",Guess the romaji equivalent of the Onyomi reading,Text
"frame, mount, stand, support, hang up, shelf [**On**]","架,カ","Kunyomi: かける,かかる = build (a bridge), hang",Guess the romaji equivalent of the Onyomi reading,Text
"wisdom, cleverness [**On**]","賢,ケン","Kunyomi: かしこい = wise, intelligent",Guess the romaji equivalent of the Onyomi reading,Text
"hard, solid, tough, rigid, tight, steady, firm, strict, safe, reliable, upright, chaste, constant, stiff, bookish, classical, stubborn [**On**]","硬,コウ","Kunyomi: かたい = hard, solid, tough, rigid, tight, steady, firm, strict, safe, reliable, upright, chaste, constant, stiff, bookish, classical, stubborn",Guess the romaji equivalent of the Onyomi reading,Text
"lump, chunk, clod, mass, clot, ingot [**On**]","塊,カイ","Kunyomi: かたまり = lump, chunk, clod, mass, clump, cluster, group, flock, bigotry, personification (of)",Guess the romaji equivalent of the Onyomi reading,Text
"food, provisions, bread [**On**]","糧,リョウ,ロウ","Kunyomi: かて = food, provisions, bread",Guess the romaji equivalent of the Onyomi reading,Text
"bell, gong, chimes, carillon [**On**]","鐘,ショウ","Kunyomi: かね = bell, gong, chimes, carillon",Guess the romaji equivalent of the Onyomi reading,Text
"H, eighth [**On**]","辛,シン","Kunyomi: からい = hot, acrid, sharp, salty, bitter, trying, harsh, severe",Guess the romaji equivalent of the Onyomi reading,Text
"fragrance [**On**]","芳,ホウ","Kunyomi: かんばしい = fragrant, balmy, favorable",Guess the romaji equivalent of the Onyomi reading,Text
"crown, diadem, first, best, peerless [**On**]","冠,カン","Kunyomi: かんむり = crown, diadem, a top character radical",Guess the romaji equivalent of the Onyomi reading,Text
"careful inquiry [**On**]","聴,チョウ","Kunyomi: きく = hear, listen to, learn of, inquire, follow advice",Guess the romaji equivalent of the Onyomi reading,Text
"forge, temper, drill, train, practice [**On**]","鍛,タン","Kunyomi: きたえる = forge, temper, drill, train, practice",Guess the romaji equivalent of the Onyomi reading,Text
"liver [**On**]","肝,カン","Kunyomi: きも = liver, pluck, courage, nerve",Guess the romaji equivalent of the Onyomi reading,Text
"repend, regret [**On**]","悔,カイ","Kunyomi: くいる,くやむ,くやしい = repend, regret,repent of, mourn for, condole with, vexing, regretable, mortifying",Guess the romaji equivalent of the Onyomi reading,Text
"whale [**On**]","鯨,ゲイ","Kunyomi: くじら = whale",Guess the romaji equivalent of the Onyomi reading,Text
"die [**On**]","崩,ホウ","Kunyomi: くずれる,くずす = demolish, destroy level (a hill), crumble (bread), change (money), simplify, put in disorder, cut (prices),crumble, collapse, cave in, be destroyed, get out of shape, be routed, worsen (weather)",Guess the romaji equivalent of the Onyomi reading,Text
"habit [**On**]","癖,ヘキ","Kunyomi: くせ = habit, peculiality, vice, trait, fault, curl, kink, mannerism",Guess the romaji equivalent of the Onyomi reading,Text
"mulberry [**On**]","桑,ソウ","Kunyomi: くわ = mulberry",Guess the romaji equivalent of the Onyomi reading,Text
"plan, plot, propose, design, intend, contemplate, attempt, undertake [**On**]","企,キ","Kunyomi: くわだてる = plan, plot, propose, design, intend, contemplate, attempt, undertake",Guess the romaji equivalent of the Onyomi reading,Text
"plane, sharpen, whittle, pare, shave (leather), scrape off, cross out, reduce, curtail [**On**]","削,サク","Kunyomi: けずる = plane, sharpen, whittle, pare, shave (leather), scrape off, cross out, reduce, curtail",Guess the romaji equivalent of the Onyomi reading,Text
"requesting, inviting [**On**]","請,セイ,シン","Kunyomi: こう,うける = ask, request, invite, pray for, beg, solicit,receive, accept, take, get, obtain, face, front of, inherit, catch the public's fancy",Guess the romaji equivalent of the Onyomi reading,Text
"super, ultra [**On**]","超,チョウ","Kunyomi: こえる,こす = cross, go beyond, exceed, clear (an obstacle), overstep (authority)",Guess the romaji equivalent of the Onyomi reading,Text
"freeze, be frozen over, congeal [**On**]","凍,トウ","Kunyomi: こおる,こごえる = freeze, be frozen over, congeal,freeze, be chilled, be frozen",Guess the romaji equivalent of the Onyomi reading,Text
"burn, scorch, singe, char [**On**]","焦,ショウ","Kunyomi: こげる,こがす,こがれる,あせる = burn, scorch, singe, char,pine for,yearn for, be deeply in love with, be scorched,be in a hurry, be hasty, be impatient, be overzealous",Guess the romaji equivalent of the Onyomi reading,Text
"especially, exceptionally, above all [**On**]","殊,シュ","Kunyomi: こと = especially, exceptionally, above all",Guess the romaji equivalent of the Onyomi reading,Text
"age, one's natural life, longevity, congratulations [**On**]","寿,ジュ","Kunyomi: ことぶき = long life, congratulations",Guess the romaji equivalent of the Onyomi reading,Text
"freeze, congeal [**On**]","凝,ギョウ","Kunyomi: こる,こらす = feel stiff, get stiff, be absorbed in, be devoted to, be a fanatic, elaborate, concentrate, devote, apply, strain, rack",Guess the romaji equivalent of the Onyomi reading,Text
"split, rend, tear, burst, rip, crack [**On**]","裂,レツ","Kunyomi: さく,さける = split, rend, tear, burst, rip, crack",Guess the romaji equivalent of the Onyomi reading,Text
"invite, ask, call for, provoke, cause, bring (tears), allure, tempt, seduce [**On**]","誘,ユウ","Kunyomi: さそう = invite, ask, call for, provoke, cause, bring (tears), allure, tempt, seduce",Guess the romaji equivalent of the Onyomi reading,Text
"perceive, discern, realize, understand, comprehend, attain enlightenment, find one's philosophy [**On**]","悟,ゴ","Kunyomi: さとる = perceive, discern, realize, understand, comprehend, attain enlightenment, find one's philosophy",Guess the romaji equivalent of the Onyomi reading,Text
"disturb, prevent, hamper, hinder, obstruct [**On**]","妨,ボウ","Kunyomi: さまたげる = disturb, prevent, hamper, hinder, obstruct",Guess the romaji equivalent of the Onyomi reading,Text
"wait upon, serve [**On**]","侍,ジ","Kunyomi: さむらい = warrior, samurai",Guess the romaji equivalent of the Onyomi reading,Text
"oppress, tyrannixe [**On**]","虐,ギャク","Kunyomi: しいたげる = oppress, tyrannixe",Guess the romaji equivalent of the Onyomi reading,Text
"ancient garrisons for peacepreservation [**On**]","鎮,チン","Kunyomi: しずめる,しずまる = get quiet, calm down, grow still, subside, die down, be suppressed,calm, pacify, soothe, alleviate, appease, suppress, quell",Guess the romaji equivalent of the Onyomi reading,Text
"yearn for, love dearly, adore, follow [**On**]","慕,ボ","Kunyomi: したう = yearn for, love dearly, adore, follow",Guess the romaji equivalent of the Onyomi reading,Text
"arrest, binding [**On**]","縛,バク","Kunyomi: しばる = bind, tie, fasten, truss, fetter, restrain, chain, arrest, catch",Guess the romaji equivalent of the Onyomi reading,Text
"wring, squeeze, press, extract, milk, close tight, extort, scold [**On**]","搾,サク","Kunyomi: しぼる = wring, squeeze, press, extract, milk, close tight, extort, scold",Guess the romaji equivalent of the Onyomi reading,Text
"strangle, constrict, wring [**On**]","絞,コウ","Kunyomi: しぼる,しめる,しまる = strangle, constrict, wring,squeeze, press, extract, milk, close tight, extort, scold",Guess the romaji equivalent of the Onyomi reading,Text
"tie, tighten, wring, constrict, strangle, shut, total, control strictly, rebuke [**On**]","締,テイ","Kunyomi: しまる,しめる = tie, tighten, wring, constrict, strangle, shut, total, control strictly, rebuke,be shut, be locked, be fastened, be tight, be firm, become sober, reform, be thrifty",Guess the romaji equivalent of the Onyomi reading,Text
"dampness, moisture, itch [**On**]","湿,シツ","Kunyomi: しめる,しめす = get damp, get moist, get wet,wet, moisten, dampen",Guess the romaji equivalent of the Onyomi reading,Text
"previously, already, long ago, on the point of, actually [**On**]","既,キ","Kunyomi: すでに = previously, already, long ago, on the point of, actually",Guess the romaji equivalent of the Onyomi reading,Text
"slide, glide, skate, be slippery, slip, fail in exams [**On**]","滑,カツ,コツ","Kunyomi: すべる,なめらか = slide, glide, skate, be slippery, slip, fail in exams, smooth",Guess the romaji equivalent of the Onyomi reading,Text
"India ink, Chinese ink, ink stick, inked marking string, ink (of a squid) [**On**]","墨,ボク","Kunyomi: すみ = India ink, Chinese ink, ink stick, inked marking string, ink (of a squid)",Guess the romaji equivalent of the Onyomi reading,Text
"rub, scour, scrub, scratch, scrape, brush [**On**]","擦,サツ","Kunyomi: する,すれる = rub, chafe, strike (a match), frost (glass),wear, become sophisticated",Guess the romaji equivalent of the Onyomi reading,Text
"cook, boil [**On**]","炊,スイ","Kunyomi: たく = cook, boil",Guess the romaji equivalent of the Onyomi reading,Text
"skilled [**On**]","巧,コウ","Kunyomi: たくみ = skill, ingenuity",Guess the romaji equivalent of the Onyomi reading,Text
"peak, mountain [**On**]","岳,ガク","Kunyomi: たけ = peak, mountain",Guess the romaji equivalent of the Onyomi reading,Text
"carry (in the hand), be armed with, carry along, bring (someone) along [**On**]","携,ケイ","Kunyomi: たずさえる,たずさわる = carry (in the hand), be armed with, carry along, bring (someone) along, participate in, be concerned in",Guess the romaji equivalent of the Onyomi reading,Text
"float (on the water) [**On**]","漂,ヒョウ","Kunyomi: ただよう = float (on the water)",Guess the romaji equivalent of the Onyomi reading,Text
"present, dedicate, obey, follow, believe in, serve [**On**]","奉,ホウ,ブ","Kunyomi: たてまつる = offer, present, revere, do respectfully",Guess the romaji equivalent of the Onyomi reading,Text
"soul, spirit [**On**]","霊,レイ,リョウ","Kunyomi: たま = soul, spirit",Guess the romaji equivalent of the Onyomi reading,Text
"soul, spirit [**On**]","魂,コン","Kunyomi: たましい = soul, spirit",Guess the romaji equivalent of the Onyomi reading,Text
"pledge, vow, swear, promise [**On**]","契,ケイ","Kunyomi: ちぎる = pledge, vow, swear, promise",Guess the romaji equivalent of the Onyomi reading,Text
"repair, mend, darn, trim, tidy up, adjust [**On**]","繕,ゼン","Kunyomi: つくろう = repair, mend, darn, trim, tidy up, adjust",Guess the romaji equivalent of the Onyomi reading,Text
"class (in zoology) [**On**]","綱,コウ","Kunyomi: つな = rope, cord, string, line, hawser, cable, morality",Guess the romaji equivalent of the Onyomi reading,Text
"gather (contributions), campaign (for students), float (a loan), enlist (troops), grow violent [**On**]","募,ボ","Kunyomi: つのる = gather (contributions), campaign (for students), float (a loan), enlist (troops), grow violent",Guess the romaji equivalent of the Onyomi reading,Text
"8.3/1 pounds [**On**]","貫,カン","Kunyomi: つらぬく = pierce, penetrate, perforate, shoot through, attain (one's object)",Guess the romaji equivalent of the Onyomi reading,Text
"accomplish, attain, commit (suicide) [**On**]","遂,スイ","Kunyomi: とげる = accomplish, attain, commit (suicide)",Guess the romaji equivalent of the Onyomi reading,Text
"stopping [**On**]","滞,タイ","Kunyomi: とどこおる = stagnate, be delayed, be left undone, be overdue, fall into arrears",Guess the romaji equivalent of the Onyomi reading,Text
"meager, scarce, limited, destitute, hard up [**On**]","乏,ボウ","Kunyomi: とぼしい = meager, scarce, limited, destitute, hard up",Guess the romaji equivalent of the Onyomi reading,Text
"accompany, bring with, be accompanied by, be involved in [**On**]","伴,ハン,バン","Kunyomi: ともなう = accompany, bring with, be accompanied by, be involved in",Guess the romaji equivalent of the Onyomi reading,Text
"pick, pinch, hold in the fingers, summarize [**On**]","撮,サツ","Kunyomi: とる = take (pictures)",Guess the romaji equivalent of the Onyomi reading,Text
"seedling, sapling, shoot [**On**]","苗,ビョウ","Kunyomi: なえ,なわ = seedling, sapling, shoot",Guess the romaji equivalent of the Onyomi reading,Text
"amuse oneself, make sport of, seduce [**On**]","慰,イ","Kunyomi: なぐさめる,なぐさむ = amuse oneself, make sport of, seduce, comfort, console, cheer",Guess the romaji equivalent of the Onyomi reading,Text
"hit, beat, thrash [**On**]","殴,オウ","Kunyomi: なぐる = hit, beat, thrash",Guess the romaji equivalent of the Onyomi reading,Text
"imitate, follow, emulate [**On**]","倣,ホウ","Kunyomi: ならう = imitate, follow, emulate",Guess the romaji equivalent of the Onyomi reading,Text
"hate, detest [**On**]","憎,ゾウ","Kunyomi: にくむ,にくい,にくらしい,にくしみ = hate, detest,hateful, abominable, poorlooking,horrible, provoking,hatred, enmity",Guess the romaji equivalent of the Onyomi reading,Text
"chicken [**On**]","鶏,ケイ","Kunyomi: にわとり = chicken",Guess the romaji equivalent of the Onyomi reading,Text
"sew, stich, embroider [**On**]","縫,ホウ","Kunyomi: ぬう = sew, stich, embroider",Guess the romaji equivalent of the Onyomi reading,Text
"paint, plaster, daub, lacquer [**On**]","塗,ト","Kunyomi: ぬる = paint, plaster, daub, lacquer",Guess the romaji equivalent of the Onyomi reading,Text
"be sticky, be glutinous, be greasy, persevere [**On**]","粘,ネン","Kunyomi: ねばる = be sticky, be glutinous, be greasy, persevere",Guess the romaji equivalent of the Onyomi reading,Text
"stretching [**On**]","伸,シン","Kunyomi: のびる,のばす,のべる = extend, lengthen, stretch, spread, be postponed, increase, grow, progress, develop, be straightened, be flattened, be smoothed, be exhausted,let (nails) grow, straighten, uncoil, spread out, reach out, postpone, dilute, smooth out, develop (talents), amass (riches),make (a bed), widen",Guess the romaji equivalent of the Onyomi reading,Text
"rise, ascend, go up, climb, go to (the capital), add up to, be promoted, advance (in price), sail up, come up (on the agenda) [**On**]","昇,ショウ","Kunyomi: のぼる = rise, ascend, go up, climb, go to (the capital), add up to, be promoted, advance (in price), sail up, come up (on the agenda)",Guess the romaji equivalent of the Onyomi reading,Text
"consult with [**On**]","諮,シ","Kunyomi: はかる = consult with",Guess the romaji equivalent of the Onyomi reading,Text
"plan, devise, scheme, counsel with, have in mind, aim at, deceive, impose on [**On**]","謀,ボウ,ム","Kunyomi: はかる = plan, devise, scheme, counsel with, have in mind, aim at, deceive, impose on",Guess the romaji equivalent of the Onyomi reading,Text
"sweep, brush, gather up [**On**]","掃,ソウ","Kunyomi: はく = sweep, brush, gather up",Guess the romaji equivalent of the Onyomi reading,Text
"be diligent [**On**]","励,レイ","Kunyomi: はげむ,はげます = be diligent,encourage, inspire, raise (the voice)",Guess the romaji equivalent of the Onyomi reading,Text
"humiliate, put to shame, disgrace, insult, rape, assault [**On**]","辱,ジョク","Kunyomi: はずかしめる = humiliate, put to shame, disgrace, insult, rape, assault",Guess the romaji equivalent of the Onyomi reading,Text
"naked body, nude, uncovered, only partially clothed, undressed, without investing, leafless, unpreparedness (for a wedding), unsaddled, denuded, bare [**On**]","裸,ラ","Kunyomi: はだか = naked body, nude, uncovered, only partially clothed, undressed, without investing, leafless, unpreparedness (for a wedding), unsaddled, denuded, bare",Guess the romaji equivalent of the Onyomi reading,Text
"flower, petal, shining, luster, China [**On**]","華,カ,ケ","Kunyomi: はな = flower",Guess the romaji equivalent of the Onyomi reading,Text
"separate from, prevent, stop [**On**]","阻,ソ","Kunyomi: はばむ = obstruct, prevent, impede, deter, hinder, thwart, resist, frustrate",Guess the romaji equivalent of the Onyomi reading,Text
"draw in, hold back, suspend (judgment), refrain from, be moderate, write, make notes, wait, have, moderate (a report) [**On**]","控,コウ","Kunyomi: ひかえる = memo, duplicate, waiting, prop, reserve",Guess the romaji equivalent of the Onyomi reading,Text
"conceal, hide, lower (the voice) [**On**]","潜,セン","Kunyomi: ひそむ,もぐる = lurk, lie dormant, be hidden,dive, get into, crawl into",Guess the romaji equivalent of the Onyomi reading,Text
"turn over, wave, flutter [**On**]","翻,ホン","Kunyomi: ひるがえる,ひるがえす = turn over, wave, flutter,change (one's mind), turn, reverse, wave, dodge",Guess the romaji equivalent of the Onyomi reading,Text
"get fat, get thick, swell [**On**]","膨,ボウ","Kunyomi: ふくらむ,ふくれる = swell",Guess the romaji equivalent of the Onyomi reading,Text
"bag, bag counter [**On**]","袋,タイ","Kunyomi: ふくろ = bag, sack, pouch",Guess the romaji equivalent of the Onyomi reading,Text
"house, room, tassel [**On**]","房,ボウ","Kunyomi: ふさ = tuft, tassel, fringe, lock (of hair), cluster, bunch, segment (of an orange)",Guess the romaji equivalent of the Onyomi reading,Text
"bend down, bow down, lie prostrate [**On**]","伏,フク","Kunyomi: ふせる,ふす = bend down, bow down, lie prostrate,turn over, lay face down, cover, lay (pipes), lay (an ambush), hide",Guess the romaji equivalent of the Onyomi reading,Text
"hog [**On**]","豚,トン","Kunyomi: ぶた = pig, hog, swine",Guess the romaji equivalent of the Onyomi reading,Text
"distance, every other, alternate [**On**]","隔,カク","Kunyomi: へだてる,へだたる = separate, interpose, screen, shield, estrange, be distant from, be separated from, become estranged",Guess the romaji equivalent of the Onyomi reading,Text
"ear, head (of grain), crest (of waves) [**On**]","穂,スイ","Kunyomi: ほ = ear, head (of grain), crest (of waves)",Guess the romaji equivalent of the Onyomi reading,Text
"sail [**On**]","帆,ハン","Kunyomi: ほ = sail",Guess the romaji equivalent of the Onyomi reading,Text
"bury, shelve [**On**]","葬,ソウ","Kunyomi: ほうむる = bury, shelve",Guess the romaji equivalent of the Onyomi reading,Text
"give alms, conduct (educational work), carry out, administer (first aid), apply (bandages), perform (an operation) [**On**]","施,シ,セ","Kunyomi: ほどこす = give alms, conduct (educational work), carry out, administer (first aid), apply (bandages), perform (an operation)",Guess the romaji equivalent of the Onyomi reading,Text
"inflammation [**On**]","炎,エン","Kunyomi: ほのお = flame, blaze",Guess the romaji equivalent of the Onyomi reading,Text
"carving [**On**]","彫,チョウ","Kunyomi: ほる = carve, engrave, sculpture, inscribe",Guess the romaji equivalent of the Onyomi reading,Text
"be ruined, perish [**On**]","滅,メツ","Kunyomi: ほろびる,ほろぼす = be ruined, perish,ruin, destroy, overthrow",Guess the romaji equivalent of the Onyomi reading,Text
"be mistaken for, be confused with, go astray, be diverted from [**On**]","紛,フン","Kunyomi: まぎれる,まぎらす,まぎらわす,まぎらわしい = be mistaken for, be confused with, go astray, be diverted from,divert, distract, beguile, evade, conceal,misleading, ambiguous",Guess the romaji equivalent of the Onyomi reading,Text
"dismissal [**On**]","免,メン","Kunyomi: まぬかれる = escape from, be rescued from, avoid, evade, avert, elude, be exempted, be relieved from pain, get rid of",Guess the romaji equivalent of the Onyomi reading,Text
"vision, dream, illusion, apparition [**On**]","幻,ゲン","Kunyomi: まぼろし = vision, dream, illusion, apparition",Guess the romaji equivalent of the Onyomi reading,Text
"imperial tomb [**On**]","陵,リョウ","Kunyomi: みささぎ = imperial tomb",Guess the romaji equivalent of the Onyomi reading,Text
"soninlaw [**On**]","婿,セイ","Kunyomi: むこ = soninlaw",Guess the romaji equivalent of the Onyomi reading,Text
"hold (a meeting), give (a dinner), feel, show signs of, develop symptoms of, feel (sick) [**On**]","催,サイ","Kunyomi: もよおす = hold (a meeting), give (a dinner), feel, show signs of, develop symptoms of, feel (sick)",Guess the romaji equivalent of the Onyomi reading,Text
"leaking, water clock, time [**On**]","漏,ロウ","Kunyomi: もる,もれる,もらす = leak, escape, shine through, find expression, be disclosed, be omitted, be excluded,spill, let leak, omit, miss, leave out, divulge, betray, give vent to, express, let go",Guess the romaji equivalent of the Onyomi reading,Text
"employ, hire [**On**]","雇,コ","Kunyomi: やとう = employ, hire",Guess the romaji equivalent of the Onyomi reading,Text
"turn over, hand over, transfer, convey, assign, deed, bequeath, give away, give up, sell, dispose of, yield to, be inferior to, defer, postpone [**On**]","譲,ジョウ","Kunyomi: ゆずる = turn over, hand over, transfer, convey, assign, deed, bequeath, give away, give up, sell, dispose of, yield to, be inferior to, defer, postpone",Guess the romaji equivalent of the Onyomi reading,Text
"loosen, lessen, relax, be unguarded, be moderate [**On**]","緩,カン","Kunyomi: ゆるい,ゆるやか,ゆるむ,ゆるめる = loose, slack, lenient, generous, slow, easy (grade), gentle, slow (stream), loosen, lessen, relax, be unguarded, be moderate, unbend, unfasten, ease, slacken, mitigate",Guess the romaji equivalent of the Onyomi reading,Text
"shake, sway, rock, roll, pitch, tremble, quake, flicker, vibrate, jolt [**On**]","揺,ヨウ","Kunyomi: ゆれる,ゆる,ゆらぐ,ゆるぐ,ゆする,ゆさぶる,ゆすぶる = shake, sway, rock, roll, pitch, tremble, quake, flicker, vibrate, jolt,swing, shake",Guess the romaji equivalent of the Onyomi reading,Text
"get drunk, feel sick, be poisoned, be elated, be spellbound [**On**]","酔,スイ","Kunyomi: よう = get drunk, feel sick, be poisoned, be elated, be spellbound",Guess the romaji equivalent of the Onyomi reading,Text
"poem, song, singing, composing [**On**]","詠,エイ","Kunyomi: よむ = recite, chant",Guess the romaji equivalent of the Onyomi reading,Text
"marry (a man), be married to, blame [**On**]","嫁,カ","Kunyomi: よめ,とつぐ = marry off, get married, bride, young wife, daughterin law",Guess the romaji equivalent of the Onyomi reading,Text
