Question,Answer,Comment,Instruction,Render as
"notes, comment, N.B. [**On**]","注,チュウ","Kunyomi: そそぐ = pour into, pour on, irrigate, sprinkle, shed (tears),(rain) falls, flow into, pay attention to, concentrate on",Guess the romaji equivalent of the Onyomi reading,Text
"be raised, be brought up, grow, grow up [**On**]","育,イク","Kunyomi: そだつ,そだてる,はぐくむ = be raised, be brought up, grow, grow up, raise, rear, bring up",Guess the romaji equivalent of the Onyomi reading,Text
"antithesis, opposite, antagonism, anti,roll of cloth (c,10yds.), .245 acres, 300 tsubo [**On**]","反,ハン,ホン,タン","Kunyomi: そる,そらす = warp, curve, lean backward,bend, warp",Guess the romaji equivalent of the Onyomi reading,Text
"level, peaceful [**On**]","平,ヘイ,ビョウ","Kunyomi: たいら,ひら = flat, smooth, calm, a plain, sitting tailor fashion,earnestly, humbly,common, ordinary",Guess the romaji equivalent of the Onyomi reading,Text
"help, rescue [**On**]","助,ジョ","Kunyomi: たすける,たすかる,すけ = be saved, be rescued, survive, be helpful,help, save, rescue, give relief to, spare (life), reinforce, promote, abet,assistance",Guess the romaji equivalent of the Onyomi reading,Text
"journey, go around [**On**]","旅,リョ","Kunyomi: たび = journey",Guess the romaji equivalent of the Onyomi reading,Text
"degree, extent, measure, limit, a time, graduation, scale, composure,save, redeem, reclaim [**On**]","度,ド,ト,タク","Kunyomi: たび = time, occasion, repetition",Guess the romaji equivalent of the Onyomi reading,Text
"globe, sphere, ball, bulb, (radio) tube [**On**]","球,キュウ","Kunyomi: たま = ball, bulb, bowl, sphere",Guess the romaji equivalent of the Onyomi reading,Text
"blood [**On**]","血,ケツ","Kunyomi: ち = blood, consanguinity",Guess the romaji equivalent of the Onyomi reading,Text
"use, messenger [**On**]","使,シ","Kunyomi: つかう = use, handle, manipulate, employ, need, want, spend, consume, speak (English), practice (fencing), take (one's lunch), circulate (bad money)",Guess the romaji equivalent of the Onyomi reading,Text
"official, civil service [**On**]","仕,シ,ジ","Kunyomi: つかえる = serve, work for",Guess the romaji equivalent of the Onyomi reading,Text
"order, sequence, times, next, below [**On**]","次,ジ,シ","Kunyomi: つぐ,つぎ = rank next to, come later,next, stage station, stage",Guess the romaji equivalent of the Onyomi reading,Text
"question, problem, subject, discussion [**On**]","問,モン","Kunyomi: とう,とい,とん = ask, question, inquire, accuse,Inquiry",Guess the romaji equivalent of the Onyomi reading,Text
"sharpen, grind, scour, hone, polish, wash (rice) [**On**]","研,ケン","Kunyomi: とぐ = sharpen, grind, scour, hone, polish, wash (rice)",Guess the romaji equivalent of the Onyomi reading,Text
"place [**On**]","所,ショ","Kunyomi: ところ = place, spot, scene, site, seat, locality, district, room, distance, address, point, feature, passage (in a book), part, thing, time, moment, extent, matter of course",Guess the romaji equivalent of the Onyomi reading,Text
"arranging [**On**]","整,セイ","Kunyomi: ととのえる,ととのう = prepare, arrange, fill (orders), supply, raise (money), put in order, tidy up, adjust (clothes), regulate, settle, purchase,be prepared, be arranged, be in order, be adjusted, be well regulated, be settled",Guess the romaji equivalent of the Onyomi reading,Text
"take, hold, seize, catch, capture, fetch, receive, procure, obtain, adopt (a measure), engage (graduates), choose, order (foodstuffs), pick, pluck, make, produce, eat, set up (camp), charge, administer, transact, take (pains), make out (the meaning), remove, take off (one's hat), take out (spots), strike out (words), weed, catch (fish), deprive of, steal, capture (territory), annex, need, req","取,シュ","Kunyomi: とる = take, hold, seize, catch, capture, fetch, receive, procure, obtain, adopt (a measure), engage (graduates), choose, order (foodstuffs), pick, pluck, make, produce, eat, set up (camp), charge, administer, transact, take (pains), make out (the meaning), remove, take off (one's hat), take out (spots), strike out (words), weed, catch (fish), deprive of, steal, capture (territory), annex, need, require, reserve (rooms), subscribe to, press (a point home), take (a picture), possess",Guess the romaji equivalent of the Onyomi reading,Text
"current, counter for flags [**On**]","流,リュウ,ル","Kunyomi: ながれる,ながす = flow, trickle, ooze, drain, run down, be washed away, float, drift, wander, be forfeited, be foreclosed, lapse, incline to, be swayed by, (years) pass,dash, pour, sluice, let run out, flush, set adrift, spill, shed (tears), wash away, wash off, forfeit, foreclose, exile, cruise (taxis)",Guess the romaji equivalent of the Onyomi reading,Text
"throw [**On**]","投,トウ","Kunyomi: なげる = throw, hurl, give up, sell at a loss",Guess the romaji equivalent of the Onyomi reading,Text
"wave [**On**]","波,ハ","Kunyomi: なみ = wave, billows",Guess the romaji equivalent of the Onyomi reading,Text
"learn, be taught, take lessons, practice [**On**]","習,シュウ","Kunyomi: ならう = learn, be taught, take lessons, practice",Guess the romaji equivalent of the Onyomi reading,Text
"shoulderpole load [**On**]","荷,カ","Kunyomi: に = load, baggage, freight, cargo, burden",Guess the romaji equivalent of the Onyomi reading,Text
"yard, courtyard, garden [**On**]","庭,テイ","Kunyomi: にわ = yard, courtyard, garden",Guess the romaji equivalent of the Onyomi reading,Text
"Lord, lord, master, employer, aim, main thing [**On**]","主,シュ,ス","Kunyomi: ぬし,おも = owner, master, husband, lover, a god, you,main",Guess the romaji equivalent of the Onyomi reading,Text
"root (of a plant), root, radical (in science and math), stamina [**On**]","根,コン","Kunyomi: ね = root, base (of a hill), head (of a boil), origin, foundation, peak",Guess the romaji equivalent of the Onyomi reading,Text
"gloss, soften, train, drill, polish, refine [**On**]","練,レン","Kunyomi: ねる = gloss, soften, train, drill, polish, refine",Guess the romaji equivalent of the Onyomi reading,Text
"rise, ascend, go up, climb, go to (the capital), add up to, be promoted, advance (in price), sail up, come up (on the agenda) [**On**]","登,トウ,ト","Kunyomi: のぼる = rise, ascend, go up, climb, go to (the capital), add up to, be promoted, advance (in price), sail up, come up (on the agenda)",Guess the romaji equivalent of the Onyomi reading,Text
"drinking, feast [**On**]","飲,イン","Kunyomi: のむ = drink, taste, take, swallow, devour, smoke, conceal (a weapon), accept (an idea), despise",Guess the romaji equivalent of the Onyomi reading,Text
"power (in math), multiplication, record, vehicle, vehicle counter [**On**]","乗,ジョウ","Kunyomi: のる,のせる = ride, board, mount, get up on, spread (paints), be taken in, share in, join, be found in (a dictionary), feel like doing, be mentioned in, be in harmony with,place, put, lay, set, let (one) take part, impose on, record, mention",Guess the romaji equivalent of the Onyomi reading,Text
"leaf, plane, lobe, counter for flat things [**On**]","葉,ヨウ","Kunyomi: は = leaf, foliage, needle, blade, spear, frond",Guess the romaji equivalent of the Onyomi reading,Text
"tooth, age [**On**]","歯,シ","Kunyomi: は = tooth, cog, dent",Guess the romaji equivalent of the Onyomi reading,Text
"influence, bewitch, enchant, confuse, delude [**On**]","化,カ,ケ","Kunyomi: ばける,ばかす = bewitch, enchant, confuse, delude, appear in disguise",Guess the romaji equivalent of the Onyomi reading,Text
"destiny, fate, lot, fortune, luck [**On**]","運,ウン","Kunyomi: はこぶ = transport, carry, progress, advance",Guess the romaji equivalent of the Onyomi reading,Text
"bridge [**On**]","橋,キョウ","Kunyomi: はし = bridge",Guess the romaji equivalent of the Onyomi reading,Text
"beginning [**On**]","始,シ","Kunyomi: はじめる,はじまる = begin, start, open, date from, (season) sets in, arise, break out, originate in,begin, open, start, originate, inaugurate, initiate",Guess the romaji equivalent of the Onyomi reading,Text
"cylinder, supports for strings on a lute, pillar, post [**On**]","柱,チュウ","Kunyomi: はしら = pillar, column, post, pole, support, prop, stay, sole support, counter for Shinto gods",Guess the romaji equivalent of the Onyomi reading,Text
"nasal [**On**]","鼻,ビ","Kunyomi: はな = nose, snout, muzzle",Guess the romaji equivalent of the Onyomi reading,Text
"set free, release, fire, shoot, circulate (rumors), emit, give out, set fire to, banish [**On**]","放,ホウ","Kunyomi: はなす,はなつ,はなれる,ほうる = set free, release, fire, shoot, circulate (rumors), emit, give out, set fire to, banish,let go, disengage, liberate,free oneself from,throw, hurl, toss, give up, neglect, let alone",Guess the romaji equivalent of the Onyomi reading,Text
"speedy, prompt, swift [**On**]","速,ソク","Kunyomi: はやい,はやめる,はやまる,すみやか = speedy, prompt, swift,hasten, precipitate, accelerate, expedite, advance (the date)",Guess the romaji equivalent of the Onyomi reading,Text
"sheep [**On**]","羊,ヨウ","Kunyomi: ひつじ = sheep",Guess the romaji equivalent of the Onyomi reading,Text
"class, grade, degree [**On**]","等,トウ","Kunyomi: ひとしい = equal, similar, alike, equivalent",Guess the romaji equivalent of the Onyomi reading,Text
"opening [**On**]","開,カイ","Kunyomi: ひらく,ひらける,あく,あける = open, unfold, unroll, uncover, unpack, untie, unseal, establish, clear (land), pioneer, clear the way, convene, enlighten ( a country), bloom, differ, have a margin, widen (the space between), become civilized, become modernized, become sensible, be opened to traffic, feel relief, be open, grow, develop (a town), start, commence, become vacant, become empty, be disengaged, be free, empty, vacate, leave (a space), clear (the table), make (a hole), reserve (a seat), stay away from, dawn, end, expire, be over, begin",Guess the romaji equivalent of the Onyomi reading,Text
"ten [**On**]","拾,シュウ,ジュウ","Kunyomi: ひろう = pick up, gather, find, set (type), go on foot",Guess the romaji equivalent of the Onyomi reading,Text
"flute [**On**]","笛,テキ","Kunyomi: ふえ = flute, pipe, clarinet, whistle, fife, pitch pipe, bagpipe, piccolo",Guess the romaji equivalent of the Onyomi reading,Text
"deep [**On**]","深,シン","Kunyomi: ふかい,ふかまる,ふかめる = deep, thick, dense, profound, intense, intimate,deepen, heighten, intensity, strengthen",Guess the romaji equivalent of the Onyomi reading,Text
"writing brush, paintbrush, writing, drawing, painting, the pen, handwriting, penmanship, literary work [**On**]","筆,ヒツ","Kunyomi: ふで = writing brush, paintbrush, writing, drawing, painting, the pen, handwriting, penmanship, literary work",Guess the romaji equivalent of the Onyomi reading,Text
"another, the other, others, another thing, the rest, another place [**On**]","他,タ","Kunyomi: ほか = some other place, outside, the rest",Guess the romaji equivalent of the Onyomi reading,Text
"truth, reality, genuineness, Buddhist sect originating in the thirteenth century [**On**]","真,シン","Kunyomi: ま = just, right, due (east), pure, genuine, true",Guess the romaji equivalent of the Onyomi reading,Text
"music, tone, melody, composition, fault [**On**]","曲,キョク","Kunyomi: まがる,まげる = bend, curve, swerve, be crooked, turn, be awry, be perverse, lean, decline, bow, distort, depart from (principles), pawn",Guess the romaji equivalent of the Onyomi reading,Text
"negative, minus, minus sign [**On**]","負,フ","Kunyomi: まける,まかす,おう = be defeated, get the worst of it, be overcome with, yield to, be inferior to, lower the price, be poisoned with lacquer,overcome, outrival, defeat,bear, carry on the back, owe, assume, bear (a responsibility), be accused of, sustain (an injury)",Guess the romaji equivalent of the Onyomi reading,Text
"waiting [**On**]","待,タイ","Kunyomi: まつ = wait, wait for, expect, watch for, depend on, treat, deal with",Guess the romaji equivalent of the Onyomi reading,Text
"all [**On**]","全,ゼン","Kunyomi: まったく,すべて = entirely, completely, wholly, perfectly, truly, indeed.",Guess the romaji equivalent of the Onyomi reading,Text
"offer prayers, celebrate, deify, enshrine, worship [**On**]","祭,サイ","Kunyomi: まつる,まつり = offer prayers, celebrate, deify, enshrine, worship,festival, feast",Guess the romaji equivalent of the Onyomi reading,Text
"beans, peas, pulse [**On**]","豆,トウ,ズ","Kunyomi: まめ = beans, peas, pulse",Guess the romaji equivalent of the Onyomi reading,Text
"defend, protect, keep, observe, obey, abide by, stick to, be true to [**On**]","守,シュ,ス","Kunyomi: まもる,もり = defend, protect, keep, observe, obey, abide by, stick to, be true to,nursemaid, baby sitter, baby sitting, (lighthouse) keeper",Guess the romaji equivalent of the Onyomi reading,Text
"body, person, the quick, one's station in life, self, heart, soul, mind, ability, flesh, meat, life, blade, container, garment width [**On**]","身,シン","Kunyomi: み = body, person, the quick, one's station in life, self, heart, soul, mind, ability, flesh, meat, life, blade, container, garment width",Guess the romaji equivalent of the Onyomi reading,Text
"truth, reality, sincerity, fidelity, kindness, faith, substance, essence [**On**]","実,ジツ","Kunyomi: み,みのる = ripen, bear fruit,seed, berry, nut, fruit, substance, contents, ingredients, (soup) stock",Guess the romaji equivalent of the Onyomi reading,Text
"shortness, brevity, fault, defect, demerit, weak point [**On**]","短,タン","Kunyomi: みじかい = short, brief",Guess the romaji equivalent of the Onyomi reading,Text
"lake [**On**]","湖,コ","Kunyomi: みずうみ = lake",Guess the romaji equivalent of the Onyomi reading,Text
"green, verdure [**On**]","緑,リョク,ロク","Kunyomi: みどり = green, verdure",Guess the romaji equivalent of the Onyomi reading,Text
"port, harbor [**On**]","港,コウ","Kunyomi: みなと = port, harbor",Guess the romaji equivalent of the Onyomi reading,Text
"constellations (of the zodiac), palace [**On**]","宮,キュウ,グウ,ク","Kunyomi: みや = Shinto shrine, Imperial Palace, prince, princess",Guess the romaji equivalent of the Onyomi reading,Text
"capital, metropolis [**On**]","都,ト,ツ","Kunyomi: みやこ = capital, metropolis",Guess the romaji equivalent of the Onyomi reading,Text
"antiquity, old times [**On**]","昔,セキ,シャク","Kunyomi: むかし = antiquity, old times",Guess the romaji equivalent of the Onyomi reading,Text
"face, confront, oppose, defy, proceed to, get, tend toward, approach [**On**]","向,コウ","Kunyomi: むく,むける,むかう,むこう = face, confront, oppose, defy, proceed to, get, tend toward, approach,turn, point (a gun), send (a messenger of letter),(a needle) points to, lean towards, front on, suit,the other side, opposite direction, the other party, destination, the next (few years), opposition to",Guess the romaji equivalent of the Onyomi reading,Text
"have the honor to, say, tell, talk, speak, declare, call, term, name [**On**]","申,シン","Kunyomi: もうす = have the honor to, say, tell, talk, speak, declare, call, term, name",Guess the romaji equivalent of the Onyomi reading,Text
"hold, entertain, maintain, observe (principles) [**On**]","持,ジ","Kunyomi: もつ = hold, take, have, possess, carry, maintain, have charge of, wear, last long, pay, bear (a grudge)",Guess the romaji equivalent of the Onyomi reading,Text
"person, thing [**On**]","者,シャ","Kunyomi: もの = person, somebody",Guess the romaji equivalent of the Onyomi reading,Text
"thing, object, matter, somebody, something, success, reason [**On**]","物,ブツ,モツ","Kunyomi: もの = thing, object, matter, somebody, something, success, reason",Guess the romaji equivalent of the Onyomi reading,Text
"house, roof [**On**]","屋,オク","Kunyomi: や = shop, store, seller, dealer, business",Guess the romaji equivalent of the Onyomi reading,Text
"mansion, large building, hall [**On**]","館,カン","Kunyomi: やかた = mansion, temporary residence",Guess the romaji equivalent of the Onyomi reading,Text
"be rested, feel at ease, be relieved, repose [**On**]","安,アン","Kunyomi: やすい = cheap, inexpensive, peaceful, quiet, gossipy, thoughtless",Guess the romaji equivalent of the Onyomi reading,Text
"lodging, inn, post town, relay station, stage [**On**]","宿,シュク","Kunyomi: やど,やどる,やどす = lodge, dwell, live in, roost, be pregnant,keep (a guest), carry (a virus), conceive (a child),house, home, dwelling, address, inn, lodgings, shelter",Guess the romaji equivalent of the Onyomi reading,Text
"get sick, be sick, suffer from [**On**]","病,ビョウ,ヘイ","Kunyomi: やむ,やまい = get sick, be sick, suffer from,illness, bad habit, weakness, passion",Guess the romaji equivalent of the Onyomi reading,Text
"sum, peace, harmony, reconciliation, unity [**On**]","和,ワ,オ","Kunyomi: やわらぐ,やわらげる,なごむ,なごやか = soften, be reconciled, lessen, calm down,moderate, ease, alleviate, mitigate, relax, appease, dilute (wine), tone down (colors), comfort, pacify, quiet,be softened, get quiet,mellow, matured, refined, genial",Guess the romaji equivalent of the Onyomi reading,Text
"hot water [**On**]","湯,トウ","Kunyomi: ゆ = hot water, hot bath, hot spring",Guess the romaji equivalent of the Onyomi reading,Text
"entrust to, discard [**On**]","委,イ","Kunyomi: ゆだねる = entrust to, devote (oneself) to",Guess the romaji equivalent of the Onyomi reading,Text
"finger [**On**]","指,シ","Kunyomi: ゆび,さす = point to, indicate, name, designate, insert, put into, fill, pour into, drop into (eyes), hold up (an umbrella), wear (a sword), offer (a cup), play, move (in games), rise, flow, be tinged with, point to, proceed to, fix (a day), measure (with a ruler), measure and make (a box), play (chess or checkers),finger",Guess the romaji equivalent of the Onyomi reading,Text
"generation, world,age, counter for kings of the same name [**On**]","世,セイ,セ","Kunyomi: よ = world, society, public, life, existence, career, lifetime, age, era, generation, times, reign",Guess the romaji equivalent of the Onyomi reading,Text
"horizontal [**On**]","横,オウ","Kunyomi: よこ = side, flank, horizontal direction, width, breadth, beam, woof",Guess the romaji equivalent of the Onyomi reading,Text
"depend on [**On**]","由,ユ,ユウ,ユイ","Kunyomi: よし = reason, cause, significance, means, way, effect, point, intent",Guess the romaji equivalent of the Onyomi reading,Text
"vocation, occupation, business, trade, profession, industry, undertaking, studies, arts, conduct, act, service, achievement [**On**]","業,ギョウ,ゴウ","Kunyomi: わざ = deed, act, work, art, trick, performance",Guess the romaji equivalent of the Onyomi reading,Text
"child [**On**]","童,ドウ","Kunyomi: わらべ = child",Guess the romaji equivalent of the Onyomi reading,Text
"evil, wrong, vice, wickedness, lawlessness [**On**]","悪,アク,オ","Kunyomi: わるい = bad, evil, wrong, immoral, malicious, blamable, injurious, detrimental, malignant, be indisposed, inferior, homely, poor (memory), inclement, unlucy, out of order, unsavory",Guess the romaji equivalent of the Onyomi reading,Text
